	document	label
3010	[[문단]] 다른 사람들은 경제 수준이나 처하는 환경이 달라서 생각하는 행복한 삶이 당연히 다르다. 그러나 여러 생각중에서 공동점이 있다. 바로 기쁨이다. 왜냐하면 기분이 좋아야 행복을 느낄 수 있기 때문이다. [[문단]] 많은 사람들은 간난한 사람보다 부자가 더 행복하는다고 생각한다. 사실은 경제적 조건과 행복 만족도 간에 관계가 있지만 크지 않다. 돈이 많으면 해결할 수 있는 문제가 당연히 많다. 그런데 돈으로 해결할 수 없는 문제도 있다. 또한 많은 돈을 벌기 위해서 잃은 물건도 많다. 근무에 시간이 많이 걸려서 가족들을 배려하는 시간이 적다. 이렇게 하면 가족 간에 갈등이 많이 날 것이다. 반면에 돈을 많이 벌지 않는데 가족들과 자주 이야기하고 놀어서 행복을 쉽게 느낄 수 있다. 또한 이세상에 있는 돈을 다 벌을 수 없다. 자기가 필요한 돈만 벌면 된다. [[문단]] 행복 만족도를 높이기 위해 제일 필요한 것은 가족에게서 주는 관심이다. 사람마다 기분 나쁜 경우가 있다. 이런 때 기족의 관심이 필요하다. 가족들이 같이 하면 어려운 문제를 쉽게 극복할 수 있다. 못 극복하면 포기해도 된다. 또한 행복 만족도를 높이려면 돈에 대한 중시도가 감소되어야 한다. 돈에 과도 중시하면 행복이 자신의 생활에서 나갈 것이다. 그러므로 행복하게 살기 위해 돈을 과도 중시하지 말고 가족을 많이 중시하기 바란다.	2
3011	[[문단]] 요즘은 우리 주변 사람들이 사회 발전에 따라서 변하는 것도 많아진다. 옛나에 사람들에 대해 행복은 밥을 충풍히 먹고 매월 받는 돈도 쓸 만한 의미이다. 그런데 지금은 사람들이 생활질이 점점 좋아지고 생황에 대해 만족도도 높아질 것이다. 그럼 지금은 사람들이 생각하는 행복한 삶이란 더대체 무엇인가? 제 생각은 사람들이 생각하는 행복한 삶이 먼저 돈이 많으면 많을수록 좋다. 왜냐하면 이제 경제적 조건이 없으면 다른 것이 생각하지 못한다. 다음으로 중요한 조건은 건강이다. 왜냐하면 만약에 한 사람이 세계 1위 부자이면 몸이 너무 나쁘고 돈이 많고 아무 소용도 없다. 미래 사람이 죽은 후 돈을 다른 세계에 가지지 못한다. 그래서 건강도 삶의 만족도의 필요한 점이다. 그럼 경제적 조건과 행복 만족도의 관계는 어떠한가? 현대 사회에서 돈이 없으면 무슨 일도 할 수 없다. 제 생각은 경제적 조건은 일 하기 전에 제일 필요한 조건이다. [[문단]] 우리 행복 만족도를 높이기 위해 어떠한 노력이 필요한가?먼저 우리 제일 필요한 것이 열심히 공부한다. 열심히 공부하면 우리 미래 졸업한 후에 회사를 찾는 경우이 도와 줄 수 있다. 그 후에 열심히 다니면서 건강도 심중해야 한다. 1년에 동이 체크해야 한다. 그 다음은 행복 만족도를 높일 수 있다.	0
3012	[[문단]] 사람들은 다양한 경제 수준의 삶을 살아서 삶에 대해 느끼는 각자의 만족도도 다양하다. 그러나 경제적 여유와 행복 만족도가 반드시 직접적인 관계가 없다. 사람들이 각자의 생활 황경과 사고 방식등 따라서 행복한 삶에게 이해가 다른다. 부분 사람들이 왕벽한 가정은 행복한 삶의 필수한 조건. 반면에 다른 사람이 왕벽한 가정이보다 돈과 면예가 더 중요하다. [[문단]] 나는 경제적 조건과 행복 만족도의 관계가 미절하지 않다고 생각한다. 경제적 여유한 사람들이 삶에 대해 만족도가 높지 못한 상황이 많다. 예를 들면, 사람들이 돈이 많 벌더라고 그 일이 흥미가 없다면 행복을 느낄 수 없다. 그러나 많은 사람들이 편한 생활을 선호하려면 돈과 면예가 행복 만족도와 관계가 없다고 생각한다. [[문단]] 행복 만족도를 높이기 위해서 우리는 어떠한 노력이 필요한가? 첫째, 자기 좋아한 생활 방식을 선택해서 타른 사람들의 영향을 피한다. 둘째, 아무리 자기의 최대의 노력을 지부한다.	0
3013	[[문단]] 우리 주변 많은 사람들이 돈이 경제적 삶과 행복한 삶이 직접적인 관계가 있다고 생각한다. 그렇데 사람들은 다양한 경제 수준의 삶을 살고 있으며 그러한 삶에 대해 느끼는 각자의 만족도도 다양하다. 또한 경제적 여유와 행복 만족도가 반드시 직접적인 관계가 있다고는 할 수 없다. [[문단]] 왜냐하면 우리는 애초부터 집안의 상황은 다양해서 경제적과 물질적으로 좋은 집안이 있고 좋지 않다는 집안도 있기 때문이다. 그렇지만 부자 집안이나 보통 집안의 사람들이 계속 행복한 느낌을 가지고 있을 뿐만 아니라 스스로 현재 삶에 대해 만족도도 높다고 생각하다. [[문단]] 그래서 경제적 조건과 행복 만족도의 관계가 많지 않다. 그렇지만 경제적 수준이 높아지면 행복 만족도가 영향을 미칠 수 있다. 왜냐하면 경제적 수준이 높아지면 생활 질을 높아질 수 있기 때문이다. [[문단]] 행복 만족도를 높이기 위해서 우리는 다른 사람들 삶에 대해 성막할 수 없다. 자신이 지식과 생활 기술은 많이 알아야 한다. 이런 우리 생활은 다양해질 수 뿐만 아니라 우리 다양한 취미 생횔될 수 있다. 자신이 미래의 일을 너무 걱장할 수 없는데 이제 하는 일이 꿈꿈하께 열심히 하면 성공과 생활 행복 만족도를 높아질 수 있다.	1
3014	[[문단]] 행복한 삶이란 사람들이 좋아하는 것을 하고 가족과 함께 있는 것을 말한다. 그리고 걱정 하는 것이 없고 날마다 즐겁고 행복을 느낄 수 있으면 그것은 행복한 삶이다. [[문단]] 그런데 항상 행복을 느끼고 좋아하는 것을 하기 위해서 돈이 많이 필요하다고 생각한다. 왜냐하면 우리가 살고 있는 이 시대가 생각으로 행복을 느끼기 대신 물건으로 행복을 느끼는 것을 많아졌다. 그래서 사람들이 돈이 많이 있으면 아주 행복하고 걱정하는 것이 없고 잘 살 수 있다고 생각한다. 이것은 행복이 한 부분이지만 돈으로 행복을 받을 수 없는 것도 많다. 그것은 인간이 사랑이다. 우리는 그렇게 돈이 많아도 친구와 가족을 살 수 없다. 부모들이 아기를 위해서 열심히 일하는 것보다는 아기가 슬프지 않고 건강하게 행복한 미소를 보는 것이 더 행복을 느낄 수 있다. 또한 우리는 많이 아팠을 때 자신이 사랑하는 사람과 가족, 친구들이 있으면 더 힘을 내고 빨리 나아고 싶다. 만약에 그런 사람들 없고 돈만 있으면 우리는 그렇게 힘을 낼 수 있을까? [[문단]] 그래서 우리는 행복하기 위해서 먼저 자진이 좋은 사람이 되어야 한다. 그리고 자신에 좋은 사람으로 돌리면 더 좋은 상황을 생길 수 있다. 그러므로 우리는 좋은 인간관계가 만들기 위해서 사람마다 진심으로 의사소통을 해야 한다.	2
3015	[[문단]] 현대 사회가 경제적으로 급하게 발전되는가 하면 사람들의 생활도 다채로워졌다. 인간은 행복하게 사는 데가 여러가지 있다. 자본을 비롯하여 가족, 친구 사랑이 들어 있다. 사람들이 생각하는 행복한 삶이란 돈을 신경 쓰지 않고 사랑하는 사람을 도와 줄 수 있을 뿐만 아니라 스스로 소망을 이루어지는 것을 말한다. [[문단]] 돈이 많건 적건 행복 만조도와 상관이 없는 말도 있지만 대부분 인간의 생활 속에 돈의 지위가 낮지 않다. 왜냐하면 돈이 없으면 사람이 못 살기 때문이다. 남녀노소를 막론하고 학교를 다니려면 돈이 있어야 한다. 결혼하려면 돈이 있어야 한다. 병원에 가서 입원하려면 돈이 있어야 한다. 그러므로 경제적으로 더 나은 삶을 위해 기본 비용을 낼 수 있는 자본이 있다면 더 행복하게 살 수 있다. 이와 다르게 돈을 벌수록 인간의 욕망도 빠르게 만연할 수 있다. 욕망이 성장하는 것을 막게끔 평범하게 사는 것이 그만이다. [[문단]] 행복 만족도를 높이기 위해 첫 째, 다른 사람을 부럽지 않으면 좋다. 둘 째 가족들을 챙겨 주게끔 힘께 든을 벌어야 한다. 셋 째, 사랑하는 사람과 함께 여행이나 소풍이나 할 것 없이 적당하게 스트레스를 풀기가 매우 중요하다. 마지막으로, 건강하게 사는 게 무엇보다 행복 만족도를 높일만하다.	2
3016	[[문단]] 사람들이 다양한 생활을 다르기 때문에 행복에 대한 느낌이 다양하다. 행복한 의이가 어떻게 생각하는지 신견이 써야 한다. 그리고 각자의 느낌이 다양해서 행복한 삶이 다르게 된다. 사람들이 생각하는 행복한 삶은 행복한 가정 성공한 직업. 건강한 몸이라고 생각한다. 뿐만 아니라 휼룔한 아이. 이렇게 생각하는 사람이 많이 있다. 그런데 경제 수준의 다양한 데 사람들이 생각하는 행복한 삶이 편화하게 된다. [[문단]] 경제적 조건과 행복 만족도의 과계는 있다. 경제적 조건이 아주 중요하다. 행복의 기초는 경제야말로 조건였다. 만역에 돈이 없으면 사람들이 돈때문에 갈등이 심해졌다. 반면에 돈이 많이 있으면 갈등이 미칠 수 있을 것이다. 행복하더라도 생활을 힘들다. [[문단]] 행복 만족도를 높이기 위해 우리는 열심히 노력해야 한다. 행복의 방식이 쉽게 표현할 수 있다. 그래서 우리는 태도가 필요하다. 적극적인 생활태도가 우리에게 행복을 가져올 수 있다. 행복에 대해 다양한 방식을 많아서 사람들이 서서히 느끼을 할 수 있다. 또한 우리는 생활에서 볼 수 있는 행복이 많아서 행복하기 위해서 노력해야 한다. 스스로 행복한 삶이 만든 조건을 제일 중요하다. 그래서 행복 만족도를 높이기 위해서 행복의 의이, 이해해야 한다.	2
3017	[[문단]] 우리 흔히 경제적 여유와 행복 만족도가 관계가 있다고 생각한다. 경제력이 높수록 행복감이 높을 수 있다고 생각한다. 그러나 돈있으면 행복을 할 수 있가?행복이 무엇이가? [[문단]] 행복의 정의가 무엇인지 알 수 없다. 다른 사람이 다른 정답이 있다. 건강이나 가족이나 다 행복의 답이다. 하지만 나는 행복이 자유이라고 생각한다. 행복이란 마음대로 하고 싶은 것을 다 하고 유현한 생명중에 무현한 경함을 쌓을 수 있다. [[문단]] 경제적 조건과 행복 만족도을 관계가 있다. 돈이 있으면 다양한 선택을 할 수 있다. 더 행복한 생활을 할 수 있다. 하지만 행복한 삶이 구할 때 경제적 조건일 뿐만 아니라 몸매과 심리의 견강, 가축과 친구 간의 인간관계와 장래희만등 요구다 빌요한다. [[문단]] 행복 만족도를 높이기 위해 다양한 노력이 필요한다. 첫쩨 건강은 행복한 기분 요구 있다. 아무리 동이 많으면 건강이 없더라도 하루종일의 병원에 있고 행복을 할 수 있가?둘쩨 인간 관계는 행복의 필요한 요구이다. 우리 인간다 외루운 동물이다. 혼자 살아할 수 없다. 그리고 가족들과 친구와 항상 소통하는 한 스트레스도 풀고 우울증도 완활 수 있다. 쳇제, 많은 문화 지식을 가지고 있는 것을 행복의 특별한 요구 있다. 지식을 있으면 개인 시야를 넓이고 다른 치각으로 이 세계를 살폐보면 행복 만족도가 더 높은다.	1
3018	[[문단]] 행복는 사람들이 용원하게 추구하는 목적이였다. 사실 행복은 개인 주관적인 느끼다. 사회에 경제 수준의 다르면 삶을 살고 있는 행복의 느끼도 다르다. 예르 들면 고대에서 사람들이 생화 수준이 낮으니까 사람들이 오들 밥은 먹을 수 있으면 큰 행복의 만족감이 생긴다. 그데 이제 경체 수준은 많이 오라가기 때문에 사람들은 행복 만족도한대 커진다. 돈도 넘념하고 신간도 여유한 등등 요구가 많아진다. [[문단]] 이런 상황보면 경제적 조건를 행복 만족도한대 큰 영향를 미친다. 사람들이 삶의 실이 향상시키고 물직적인과 정신적인를 다 신경 쓴다. 사란들이 보편의 의시는 현대에서 돈은 많아서 시간도 여유하면 자기의 원하는 것을 더 쉽게 찹을 수 있다. 그러면 물질의 추구하는데 정신적인 만족은 목적이다. [[문단]] 그런 행복 만족도를 높이기 위해서 우리 어떤게 해야 하지?먼전 자기에 현황을 인시해야 한다. 더 과대하게 목표를 추구하지 않은면 맞은 목적은 잡을때 만족도가 높을 수 있다. 또는 자기의 노력도 필요한다. 공부를 많이 하고 열시히 일 하고 원망하지 안으면 만족도도 높을 수 있다.	0
3019	[[문단]] 이 사람들은 돈이나 물질이 가득하면 행복할 수 있는 가운데 건강하면 행복할 거라는 생각하는 다른 사람도 있다. 그러면 경제적 여유가 행복에 어떻게 미칠까? [[문단]] 경제적 조건이 행복 만족도에 해치는 것은 사실이다. 가난한 사람보다 부자가 자신의 원하는 것을 쉽게 할 수 있다. 좋은 교육도 받을 수 있고 삶을 다양하게 즐길 수 있다. 사람들은 좋은 물건이나 원하는 것을 이룰 때 평소보다 더 만족한다. 그러므로 경제적 여유이 있수록 삶의 만족도가 더 높다. [[문단]] 그런데 행복 만족도를 높이기 위해 많은 노력이 필요할 것이다.	0
